Unnamed: 0,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,working_ion
611,mp-1176796_Li,Li3Co2(PO4)3,mp-584742,0.021504468479173863,Li5Co2(PO4)3,mp-780435,0.06496006704545465,3.677067468750001,122.52512518266848,374.9872751812011,450.5331519137118,1378.8535107639993,0.06950762738770666,Li
612,mp-540168_Li,Co3(PO4)4,mp-540169,0.13960290872282674,Li3Co3(PO4)4,mp-26177,0.018919645368575815,5.2638912633333295,139.22653794280464,428.11358850568985,732.8733567012756,2253.543378249381,0.009113539904848532,Li
613,mp-1178003_Li,MnCo3O8,mp-867992,0.059653057916666974,Li2MnCo3O8,mp-761940,-2.5757174171303632e-14,4.490853047500002,143.47118585335414,665.1985079374966,644.3080122179746,2987.308746563561,0.028292335860684806,Li
614,mp-771206_Li,FeCo5O12,mp-756471,0.06822423079861117,Li4FeCo5O12,mp-756543,0.06898890499999055,3.810328975000002,187.9922557872021,848.234647987749,716.3123393015878,3232.0530568266468,0.005293870616305041,Li
615,mp-1176784_Li,CoPO4,mp-766042,0.01477373624999956,LiCoPO4,mp-757672,0.049203734821428036,3.9275962550000014,166.6286707331907,509.57782379699603,654.4501431473083,2001.4159523761325,0.03068408473902817,Li
617,mp-697827_Li,Co3(P2O7)2,mp-697827,0.05641936059519104,Li2Co3(P2O7)2,mp-705336,0.034168316739129345,4.4295911525000005,99.52863802217483,346.80712545474137,440.8711744034008,1536.2137745382806,0.0013598711464748447,Li
618,mp-31555_Li,CoP2O7,mp-540262,0.09635688718750757,LiCoP2O7,mp-26423,0.0684660490909037,4.773315704999994,111.75781264024192,377.0896009046749,533.4553222321135,1799.9677141904644,0.1092265076855914,Li
619,mp-763230_Li,Li9Cr4(BO3)8,mp-759279,0.0831239292222321,Li3Cr(BO3)2,mp-760261,0.033950939374993716,3.8951632533333282,105.55227314571572,284.4223849443362,411.14333566299416,1107.8716222606047,0.005392623936887997,Li
620,mp-1172914_Li,CoP2O7,mp-26646,0.09339685293750756,LiCoP2O7,mp-780586,0.02882856409090362,5.179727697499991,111.75781264024192,330.2932290078496,578.8750375446756,1710.828986588666,0.05964297588197433,Li
621,mp-1172914_Li,LiCoP2O7,mp-780586,0.02882856409090362,Li2CoP2O7,mp-26515,0.03595720767361055,4.0221368649999985,108.61420900426808,325.4283542287551,436.86121409888136,1308.917380459754,0.014949142310060726,Li
