,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,max_delta_volume,working_ion
1919,mp-1178046_Li,Co(CO3)2,mp-762909,0.11828108694444417,LiCo2(CO3)4,mp-763593,0.08135944328949396,4.680373379999969,0.003135615113115442,Li
1920,mp-1178046_Li,Co(CO3)2,mp-762909,0.11828108694444417,LiCo(CO3)2,mp-764978,0.04363263475002643,4.668411089999983,0.039883552781488696,Li
1921,mp-1178046_Li,Co(CO3)2,mp-762909,0.11828108694444417,Li2Co(CO3)2,mp-1178046,0.04762357636364989,4.246614562499997,0.039883552781488696,Li
1922,mp-762394_Li,LiCo(CO3)2,mp-764998,0.08620885825002578,Li3Co2(CO3)4,mp-767064,0.040424954047575845,4.823064679999993,0.003130000015874046,Li
1923,mp-762394_Li,LiCo(CO3)2,mp-764998,0.08620885825002578,Li2Co(CO3)2,mp-767175,0.022946795000014397,4.522024864999997,0.007654659193959912,Li
1924,mp-762283_Li,LiCo2(CO3)4,mp-762937,0.08984090618422957,LiCo(CO3)2,mp-762283,0.04957629375002526,4.698723414999995,0.011787851977329566,Li
1925,mp-762283_Li,LiCo2(CO3)4,mp-762937,0.08984090618422957,Li2Co(CO3)2,mp-763828,0.03803756340910436,4.226041649999999,0.011787851977329566,Li
1926,mp-1178537_Li,Co2C2O7,mp-1178537,0.09236223011363887,LiCo2C2O7,mp-763600,0.09548884020829629,3.8463977900000166,0.06969449992154764,Li
1927,mp-763620_Li,Co2C2O7,mp-763630,0.09920433738636536,LiCo2C2O7,mp-763620,0.052939066874964524,4.432258249999995,0.054032352126148986,Li
1928,mp-25257_Li,Li15Bi4(PdO10)2,mp-25257,0.02517501474593775,Li8Bi2PdO10,mp-560555,0.0,3.6734547199999716,0.009969407111802164,Li
1929,mp-25201_Li,Bi(PdO2)2,mp-25201,0.15898327357142872,LiBi(PdO2)2,mp-559893,0.0,4.1385857999999995,0.006025521656276123,Li
1930,mp-767646_Li,SrLiLa15(CoO8)4,mp-767646,0.03173008684457379,SrLi4La15(CoO8)4,mp-767969,0.023782482857150455,3.640027693333342,0.012053335350989292,Li
1931,mp-768589_Li,Li2CuAsCO7,mp-770477,0.04398207262152898,Li3CuAsCO7,mp-768589,0.05831730096153631,3.625515325,0.027541284920361786,Li
1932,mp-771461_Li,MnV4CuO12,mp-771461,0.021639641249986852,Li2MnV4CuO12,mp-775648,0.07612509456255179,2.7775845199999956,0.02042019028388453,Li
1933,mp-1177105_Li,Li3Mn2Fe(BO3)4,mp-767643,0.06726447700283611,Li5Mn2Fe(BO3)4,mp-1177105,0.0398927589582998,2.9573898825000007,0.02046915952606687,Li
1934,mp-1176888_Li,VCr3(PO4)6,mp-774402,0.04178781895831474,Li6VCr3(PO4)6,mp-1176888,0.04374233256249482,4.053127433333339,0.010597260567207778,Li
1935,mp-761800_Li,V3Cr(PO4)6,mp-775008,0.022410067904420572,Li6V3Cr(PO4)6,mp-761800,0.04433704068749478,3.473514353333329,0.03137947733514679,Li
1936,mp-765117_Li,VCr(P2O7)2,mp-767779,0.02610285006250379,LiVCr(P2O7)2,mp-767608,0.002527491488059752,4.461315640000015,0.014307562405037944,Li
1937,mp-765117_Li,VCr(P2O7)2,mp-767779,0.02610285006250379,Li2VCr(P2O7)2,mp-767163,-5.329070518200751e-15,4.199707115,0.0195842413062981,Li
1938,mp-765117_Li,VCr(P2O7)2,mp-767779,0.02610285006250379,Li3VCr(P2O7)2,mp-765133,0.017549310038496024,3.4433819933333374,0.04268749819837869,Li
1939,mp-1101233_Li,V2Cr(PO4)3,mp-1101233,0.08289639819443195,Li2V2Cr(PO4)3,mp-1177840,0.06402893457869663,2.5907160274999845,0.06926045235694023,Li
1940,mp-752512_Li,Li6CuO4,mp-752512,0.05775103136364379,Li7CuO4,mp-780217,0.09329926062499982,1.6244584200000014,0.047505766273478356,Li
1941,mp-18162_Li,CuO,mp-510752,0.16305150500000032,Li(CuO)2,mp-18162,0.010602207499998961,3.012968545000001,0.08379742186264982,Li
1942,mp-510751_Li,CuO,mp-510751,0.1826820087500005,Li(CuO)2,mp-553966,0.012015530999999413,3.0844239425000004,0.003984733337207613,Li
1943,mp-614565_Li,CuO2,mp-614565,0.2861441097916675,LiCuO2,mp-9158,0.0,4.576077789999999,0.46641299056870467,Li
1944,mp-25372_Li,CuO2,mp-25378,0.16287196312500107,LiCuO2,mp-25372,0.07365090500000004,3.911657729999999,0.04685402916606707,Li
1945,mp-25385_Li,CuO2,mp-504100,0.17413959395833434,Li(CuO2)2,mp-25385,0.035258259910714074,4.515675204999999,0.019496917814040948,Li
1946,mp-1222709_Li,LiCuO2,mp-773044,0.025914887499999928,Li4(CuO2)3,mp-758475,0.00845028192307673,2.968585270000004,0.05384973773096591,Li
1947,mp-1222709_Li,LiCuO2,mp-773044,0.025914887499999928,Li3(CuO2)2,mp-1222709,0.009935677222226325,2.885358290000004,0.05384973773096591,Li
1948,mp-25317_Li,Li3(CuO2)2,mp-25317,0.03239331166667103,Li2CuO2,mp-4711,0.0,2.7268144199999944,0.00034970380061549733,Li
1949,mp-759244_Li,Li12Nb14ZnO42,mp-767604,0.010061465380433177,Li13Nb14ZnO42,mp-768142,0.013421545616070674,1.7151881999999765,0.0005501305655184474,Li
1950,mp-756376_Li,Li2Nb4ZnO12,mp-756793,0.03506780480263316,Li3Nb4ZnO12,mp-756376,0.042222025156251064,1.7823030699999882,0.0028423225387377293,Li
1951,mp-763238_Li,Li2Cr2P4H3O16,mp-763238,0.04538905508230773,Li4Cr2P4H3O16,mp-774141,0.0276715337875304,3.706505215000012,0.07557107545583097,Li
1952,mp-765883_Li,CrPHO5,mp-774136,0.022172127068466274,LiCrPHO5,mp-765883,-4.440892098500626e-15,4.662542274999991,0.0474780299590889,Li
1953,mp-780523_Li,LiFe(SO4)2,mp-780523,0.02524234218749921,Li2Fe(SO4)2,mp-849220,0.0015493314423080662,3.8224963499999993,0.04796143095042216,Li
1954,mp-771582_Li,Fe(SO4)2,mp-771582,0.058487097253788534,LiFe(SO4)2,mp-772366,0.01855936111111056,5.372705040000005,0.011606107076697514,Li
1955,mp-773394_Li,Fe(SO4)2,mp-773394,0.0623421605871215,LiFe(SO4)2,mp-850472,0.026251386666666043,5.322806430000004,0.012707052752687797,Li
